1638317614757,-0.148,8.889,3.866
1638317614757,-0.148,8.889,3.866
1638317614759,-0.148,8.889,3.866
1638317614763,-0.155,8.925,3.852
1638317614763,-0.155,8.925,3.852
1638317614767,-0.148,8.961,3.708
1638317614767,-0.148,8.961,3.708
1638317614772,-0.134,8.976,3.536
1638317614773,-0.134,8.976,3.536
1638317614777,-0.098,8.983,3.392
1638317614777,-0.098,8.983,3.392
1638317614779,-0.098,8.983,3.392
1638317614782,-0.033,9.004,3.22
1638317614782,-0.033,9.004,3.22
1638317614787,0.074,9.04,3.134
1638317614787,0.074,9.04,3.134
1638317614792,0.189,9.069,3.105
1638317614792,0.189,9.069,3.105
1638317614797,0.275,9.091,3.177
1638317614797,0.275,9.091,3.177
1638317614799,0.275,9.091,3.177
1638317614802,0.318,9.098,3.292
1638317614802,0.318,9.098,3.292
1638317614807,0.318,9.069,3.471
1638317614807,0.318,9.069,3.471
1638317614812,0.296,8.997,3.601
1638317614812,0.296,8.997,3.601
1638317614817,0.289,8.897,3.608
1638317614817,0.289,8.897,3.608
1638317614819,0.289,8.897,3.608
1638317614823,0.275,8.789,3.572
1638317614822,0.275,8.789,3.572
1638317614827,0.289,8.71,3.572
1638317614827,0.289,8.71,3.572
1638317614832,0.332,8.688,3.572
1638317614832,0.332,8.688,3.572
1638317614837,0.361,8.724,3.593
1638317614837,0.361,8.724,3.593
1638317614839,0.361,8.724,3.593
1638317614842,0.39,8.832,3.565
1638317614842,0.39,8.832,3.565
1638317614848,0.454,8.94,3.543
1638317614847,0.454,8.94,3.543
1638317614853,0.519,9.04,3.543
1638317614853,0.519,9.04,3.543
1638317614857,0.562,9.119,3.521
1638317614857,0.562,9.119,3.521
1638317614859,0.562,9.119,3.521
1638317614862,0.548,9.191,3.529
1638317614862,0.548,9.191,3.529
1638317614867,0.483,9.206,3.572
1638317614868,0.483,9.206,3.572
1638317614872,0.426,9.198,3.629
1638317614873,0.426,9.198,3.629
1638317614877,0.354,9.155,3.687
1638317614877,0.354,9.155,3.687
1638317614879,0.354,9.155,3.687
1638317614882,0.289,9.083,3.737
1638317614882,0.289,9.083,3.737
1638317614887,0.239,9.004,3.759
1638317614887,0.239,9.004,3.759
